label,message,message_2
0,What is this 'hex' place you talk of? Explain!,"Что это за место, о котором вы говорите? Объяснять!"
0,пїЅпїЅ log off 4 wat. It's sdryb8i,«Отключить 4 ватт. это sdryb8i
0,Is xy going 4 e lunch?,xy идет на обед?
1,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,"Привет, я Сью. Мне 20 лет и я работаю танцором. Я люблю секс. Напиши мне в прямом эфире - теперь я в своей спальне. отправьте текстовое сообщение SUE на номер 89555. By TextOperator G2 1DA 150ppmsg 18+"
0,I wanted to ask пїЅ_ to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,Я хотел попросить меня подождать пока я закончу лекцию. Потому что моя лекция все равно заканчивается через час.
0,Have you finished work yet? :),Вы уже закончили работу? :)
0,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8","Каждый король когда-то был плачущим младенцем, а каждое великое здание когда-то было картой. Важно не то, где ты сегодня, а то, куда ты доберешься ЗАВТРА. Гуд ни8"
0,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.","Дорогой, я в Чертале. Если ты приедешь, пожалуйста, позвони, прежде чем ты начнешь. Я также свяжусь с тобой. Или скажи мне, в какой день ты приедешь."
0,Thanks love. But am i doing torch or bold.,Благодаря любви. Но я делаю факел или жирный.
1,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,"<Переадресовано с 448712404000>Пожалуйста, ЗВОНИТЕ по номеру 08712404000 немедленно, так как вас ждет срочное сообщение."
0,Was the farm open?,Ферма была открыта?
0,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.","Извините, что беспокою вас снова. Можно ли снова купить 4d для моего папы? 1405, 1680, 1843. Все 2 больших 1 маленький, сб и вс. Спасибо."
0,"My sister in law, hope you are having a great month. Just saying hey. Abiola","Моя невестка, надеюсь, у тебя отличный месяц. Просто говорю привет. Абиола"
0,Will purchase d stuff today and mail to you. Do you have a po box number?,Сегодня куплю d вещи и отправлю вам по почте. У вас есть номер почтового ящика?
0,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,"Ах какашка. Похоже, больной должен отправить свой ноутбук, чтобы его починили, потому что у него проблема с графическим процессором."
0,Good. Good job. I like entrepreneurs,Хороший. Хорошая работа. мне нравятся предприниматели
0,"Aight, you close by or still down around alex's place?","Хорошо, ты рядом или все еще внизу, рядом с домом Алекса?"
0,meet you in corporation st outside gap пїЅпїЅ_ you can see how my mind is working!,встретимся в корпорации ул снаружи гэп пїЅпїЅ_ вы можете увидеть как работает мой разум!
